,Unnamed: 0,instrument,granularity,time,stringTime,volume,bidOpen,bidHigh,bidLow,bidClose,midOpen,midHigh,midLow,midClose,askOpen,askHigh,askLow,askClose,askCloseDelta,midCloseDelta,bidCloseDelta,openCloseDelta,target
592,592,AUDUSD,H1,2021-08-05 19:00:00,2021-08-05T19:00:00,1716,0.74083,0.74085,0.74041,0.7406,0.74083,0.74085,0.74041,0.7406,0.74083,0.74085,0.74041,0.7406,-0.0002500000000000835,-0.0002500000000000835,-0.0002500000000000835,-0.00022999999999995246,-0.00041999999999997595
593,593,AUDUSD,H1,2021-08-05 20:00:00,2021-08-05T20:00:00,1339,0.7406,0.74078,0.74024,0.74054,0.7406,0.74078,0.74024,0.74054,0.7406,0.74078,0.74024,0.74054,-0.00012000000000000899,-0.00012000000000000899,-0.00012000000000000899,-6.0000000000060005e-05,-8.999999999992347e-05
594,594,AUDUSD,H1,2021-08-05 21:00:00,2021-08-05T21:00:00,1439,0.74054,0.74071,0.74024,0.74035,0.74054,0.74071,0.74024,0.74035,0.74054,0.74071,0.74024,0.74035,-0.00041999999999997595,-0.00041999999999997595,-0.00041999999999997595,-0.00019000000000002348,0.00041999999999997595
595,595,AUDUSD,H1,2021-08-05 22:00:00,2021-08-05T22:00:00,1932,0.74035,0.7405,0.73998,0.74042,0.74035,0.7405,0.73998,0.74042,0.74035,0.7405,0.73998,0.74042,-8.999999999992347e-05,-8.999999999992347e-05,-8.999999999992347e-05,7.00000000000145e-05,-9.999999999998899e-05
596,596,AUDUSD,H1,2021-08-05 23:00:00,2021-08-05T23:00:00,822,0.74042,0.74043,0.73992,0.73993,0.74042,0.74043,0.73992,0.73993,0.74042,0.74043,0.73992,0.73993,0.00041999999999997595,0.00041999999999997595,0.00041999999999997595,-0.0004899999999999904,-0.0011599999999999389
597,597,AUDUSD,H1,2021-08-06 00:00:00,2021-08-06T00:00:00,126,0.73993,0.74036,0.73987,0.74033,0.73993,0.74036,0.73987,0.74033,0.73993,0.74036,0.73987,0.74033,-9.999999999998899e-05,-9.999999999998899e-05,-9.999999999998899e-05,0.00040000000000006697,-0.0015100000000000113
598,598,AUDUSD,H1,2021-08-06 01:00:00,2021-08-06T01:00:00,462,0.74034,0.74059,0.74023,0.74035,0.74034,0.74059,0.74023,0.74035,0.74034,0.74059,0.74023,0.74035,-0.0011599999999999389,-0.0011599999999999389,-0.0011599999999999389,9.99999999995449e-06,-0.0007500000000000284
599,599,AUDUSD,H1,2021-08-06 02:00:00,2021-08-06T02:00:00,668,0.74035,0.74058,0.74021,0.74023,0.74035,0.74058,0.74021,0.74023,0.74035,0.74058,0.74021,0.74023,-0.0015100000000000113,-0.0015100000000000113,-0.0015100000000000113,-0.00011999999999989797,6.999999999990347e-05
600,600,AUDUSD,H1,2021-08-06 03:00:00,2021-08-06T03:00:00,1746,0.74023,0.7404,0.73897,0.73919,0.74023,0.7404,0.73897,0.73919,0.74023,0.7404,0.73897,0.73919,-0.0007500000000000284,-0.0007500000000000284,-0.0007500000000000284,-0.001040000000000041,-4.999999999999449e-05
601,601,AUDUSD,H1,2021-08-06 04:00:00,2021-08-06T04:00:00,2409,0.73919,0.73924,0.73832,0.73872,0.73919,0.73924,0.73832,0.73872,0.73919,0.73924,0.73832,0.73872,6.999999999990347e-05,6.999999999990347e-05,6.999999999990347e-05,-0.00046999999999997044,0.000260000000000038
602,602,AUDUSD,H1,2021-08-06 05:00:00,2021-08-06T05:00:00,2686,0.73872,0.73879,0.73792,0.73844,0.73872,0.73879,0.73792,0.73844,0.73872,0.73879,0.73792,0.73844,-4.999999999999449e-05,-4.999999999999449e-05,-4.999999999999449e-05,-0.000280000000000058,0.0009500000000000064
603,603,AUDUSD,H1,2021-08-06 06:00:00,2021-08-06T06:00:00,1143,0.73844,0.7389,0.73818,0.73879,0.73844,0.7389,0.73818,0.73879,0.73844,0.7389,0.73818,0.73879,0.000260000000000038,0.000260000000000038,0.000260000000000038,0.00034999999999996145,0.00021000000000004349
604,604,AUDUSD,H1,2021-08-06 07:00:00,2021-08-06T07:00:00,809,0.73878,0.73881,0.73839,0.73839,0.73878,0.73881,0.73839,0.73839,0.73878,0.73881,0.73839,0.73839,0.0009500000000000064,0.0009500000000000064,0.0009500000000000064,-0.00039000000000000146,-9.999999999998899e-05
605,605,AUDUSD,H1,2021-08-06 08:00:00,2021-08-06T08:00:00,1388,0.73839,0.73918,0.73827,0.73905,0.73839,0.73918,0.73827,0.73905,0.73839,0.73918,0.73827,0.73905,0.00021000000000004349,0.00021000000000004349,0.00021000000000004349,0.0006599999999999939,-0.00031999999999998696
606,606,AUDUSD,H1,2021-08-06 09:00:00,2021-08-06T09:00:00,1813,0.73905,0.73955,0.73874,0.73934,0.73905,0.73955,0.73874,0.73934,0.73905,0.73955,0.73874,0.73934,-9.999999999998899e-05,-9.999999999998899e-05,-9.999999999998899e-05,0.00029000000000001247,-0.0005600000000000049
607,607,AUDUSD,H1,2021-08-06 10:00:00,2021-08-06T10:00:00,3586,0.73933,0.7397,0.7386,0.73926,0.73933,0.7397,0.7386,0.73926,0.73933,0.7397,0.7386,0.73926,-0.00031999999999998696,-0.00031999999999998696,-0.00031999999999998696,-7.00000000000145e-05,0.00035999999999991594
608,608,AUDUSD,H1,2021-08-06 11:00:00,2021-08-06T11:00:00,2540,0.73926,0.73939,0.73887,0.73924,0.73926,0.73939,0.73887,0.73924,0.73926,0.73939,0.73887,0.73924,-0.0005600000000000049,-0.0005600000000000049,-0.0005600000000000049,-2.0000000000020002e-05,-0.0012400000000000189
609,609,AUDUSD,H1,2021-08-06 12:00:00,2021-08-06T12:00:00,2061,0.73924,0.73949,0.73888,0.73894,0.73924,0.73949,0.73888,0.73894,0.73924,0.73949,0.73888,0.73894,0.00035999999999991594,0.00035999999999991594,0.00035999999999991594,-0.00029999999999996696,-0.0026399999999999757
610,610,AUDUSD,H1,2021-08-06 13:00:00,2021-08-06T13:00:00,2117,0.73894,0.73936,0.73858,0.73868,0.73894,0.73936,0.73858,0.73868,0.73894,0.73936,0.73858,0.73868,-0.0012400000000000189,-0.0012400000000000189,-0.0012400000000000189,-0.000260000000000038,-0.0020000000000000018
611,611,AUDUSD,H1,2021-08-06 14:00:00,2021-08-06T14:00:00,1778,0.73869,0.73951,0.73857,0.7393,0.73869,0.73951,0.73857,0.7393,0.73869,0.73951,0.73857,0.7393,-0.0026399999999999757,-0.0026399999999999757,-0.0026399999999999757,0.0006099999999999994,-0.0011400000000000299
612,612,AUDUSD,H1,2021-08-06 15:00:00,2021-08-06T15:00:00,12400,0.7393,0.74007,0.73713,0.73744,0.7393,0.74007,0.73713,0.73744,0.7393,0.74007,0.73713,0.73744,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0018599999999999728,-0.000260000000000038
613,613,AUDUSD,H1,2021-08-06 16:00:00,2021-08-06T16:00:00,10853,0.73744,0.73865,0.73632,0.73666,0.73744,0.73865,0.73632,0.73666,0.73744,0.73865,0.73632,0.73666,-0.0011400000000000299,-0.0011400000000000299,-0.0011400000000000299,-0.0007800000000000029,-0.00012999999999996348
614,614,AUDUSD,H1,2021-08-06 17:00:00,2021-08-06T17:00:00,6998,0.73666,0.73714,0.73513,0.73544,0.73666,0.73714,0.73513,0.73544,0.73666,0.73714,0.73513,0.73544,-0.000260000000000038,-0.000260000000000038,-0.000260000000000038,-0.0012199999999999989,-0.00016999999999989246
615,615,AUDUSD,H1,2021-08-06 18:00:00,2021-08-06T18:00:00,4538,0.73544,0.73554,0.7346,0.73552,0.73544,0.73554,0.7346,0.73552,0.73544,0.73554,0.7346,0.73552,-0.00012999999999996348,-0.00012999999999996348,-0.00012999999999996348,7.999999999996898e-05,-0.00024000000000001798
616,616,AUDUSD,H1,2021-08-06 19:00:00,2021-08-06T19:00:00,2189,0.73552,0.73564,0.73503,0.73518,0.73552,0.73564,0.73503,0.73518,0.73552,0.73564,0.73503,0.73518,-0.00016999999999989246,-0.00016999999999989246,-0.00016999999999989246,-0.00034000000000000696,0.00031999999999998696
617,617,AUDUSD,H1,2021-08-06 20:00:00,2021-08-06T20:00:00,1792,0.73518,0.73585,0.73512,0.73539,0.73518,0.73585,0.73512,0.73539,0.73518,0.73585,0.73512,0.73539,-0.00024000000000001798,-0.00024000000000001798,-0.00024000000000001798,0.00021000000000004349,0.00031000000000003247
618,618,AUDUSD,H1,2021-08-06 21:00:00,2021-08-06T21:00:00,1661,0.73539,0.73581,0.735,0.73501,0.73539,0.73581,0.735,0.73501,0.73539,0.73581,0.735,0.73501,0.00031999999999998696,0.00031999999999998696,0.00031999999999998696,-0.00037999999999993594,-0.0014300000000000423
619,619,AUDUSD,H1,2021-08-06 22:00:00,2021-08-06T22:00:00,1588,0.73501,0.73555,0.735,0.73515,0.73501,0.73555,0.735,0.73515,0.73501,0.73555,0.735,0.73515,0.00031000000000003247,0.00031000000000003247,0.00031000000000003247,0.00013999999999991797,-0.0020099999999999563
620,620,AUDUSD,H1,2021-08-06 23:00:00,2021-08-06T23:00:00,1076,0.73515,0.73543,0.73504,0.73533,0.73515,0.73543,0.73504,0.73533,0.73515,0.73543,0.73504,0.73533,-0.0014300000000000423,-0.0014300000000000423,-0.0014300000000000423,0.000180000000000069,-0.00029000000000001247
621,621,AUDUSD,H1,2021-08-09 00:00:00,2021-08-09T00:00:00,238,0.73503,0.73559,0.7341,0.73546,0.73503,0.73559,0.7341,0.73546,0.73503,0.73559,0.7341,0.73546,-0.0020099999999999563,-0.0020099999999999563,-0.0020099999999999563,0.00043000000000004146,0.0012499999999999734
622,622,AUDUSD,H1,2021-08-09 01:00:00,2021-08-09T01:00:00,2494,0.73546,0.73563,0.7334,0.7339,0.73546,0.73563,0.7334,0.7339,0.73546,0.73563,0.7334,0.7339,-0.00029000000000001247,-0.00029000000000001247,-0.00029000000000001247,-0.0015600000000000058,0.0017800000000000038
623,623,AUDUSD,H1,2021-08-09 02:00:00,2021-08-09T02:00:00,3455,0.7339,0.73394,0.73297,0.73345,0.7339,0.73394,0.73297,0.73345,0.7339,0.73394,0.73297,0.73345,0.0012499999999999734,0.0012499999999999734,0.0012499999999999734,-0.00044999999999995044,0.0007099999999999884
624,624,AUDUSD,H1,2021-08-09 03:00:00,2021-08-09T03:00:00,2953,0.73345,0.73374,0.73277,0.73361,0.73345,0.73374,0.73277,0.73361,0.73345,0.73374,0.73277,0.73361,0.0017800000000000038,0.0017800000000000038,0.0017800000000000038,0.00015999999999993797,4.999999999999449e-05
625,625,AUDUSD,H1,2021-08-09 04:00:00,2021-08-09T04:00:00,2826,0.73361,0.73529,0.73361,0.7347,0.73361,0.73529,0.73361,0.7347,0.73361,0.73529,0.73361,0.7347,0.0007099999999999884,0.0007099999999999884,0.0007099999999999884,0.0010900000000000354,0.00029999999999996696
626,626,AUDUSD,H1,2021-08-09 05:00:00,2021-08-09T05:00:00,1942,0.7347,0.73564,0.73469,0.73539,0.7347,0.73564,0.73469,0.73539,0.7347,0.73564,0.73469,0.73539,4.999999999999449e-05,4.999999999999449e-05,4.999999999999449e-05,0.0006899999999999684,-0.00024000000000001798
627,627,AUDUSD,H1,2021-08-09 06:00:00,2021-08-09T06:00:00,1177,0.73539,0.7357,0.73506,0.73541,0.73539,0.7357,0.73506,0.73541,0.73539,0.7357,0.73506,0.73541,0.00029999999999996696,0.00029999999999996696,0.00029999999999996696,2.0000000000020002e-05,-0.0011200000000000099
628,628,AUDUSD,H1,2021-08-09 07:00:00,2021-08-09T07:00:00,772,0.73541,0.73547,0.73511,0.73544,0.73541,0.73547,0.73511,0.73544,0.73541,0.73547,0.73511,0.73544,-0.00024000000000001798,-0.00024000000000001798,-0.00024000000000001798,2.999999999997449e-05,-0.0009899999999999354
629,629,AUDUSD,H1,2021-08-09 08:00:00,2021-08-09T08:00:00,1414,0.73544,0.73592,0.73518,0.73571,0.73544,0.73592,0.73518,0.73571,0.73544,0.73592,0.73518,0.73571,-0.0011200000000000099,-0.0011200000000000099,-0.0011200000000000099,0.00026999999999999247,0.000160000000000049
630,630,AUDUSD,H1,2021-08-09 09:00:00,2021-08-09T09:00:00,2773,0.73571,0.73594,0.73497,0.7352,0.73571,0.73594,0.73497,0.7352,0.73571,0.73594,0.73497,0.7352,-0.0009899999999999354,-0.0009899999999999354,-0.0009899999999999354,-0.0005100000000000104,2.0000000000020002e-05
631,631,AUDUSD,H1,2021-08-09 10:00:00,2021-08-09T10:00:00,4792,0.7352,0.7359,0.73457,0.73459,0.7352,0.7359,0.73457,0.73459,0.7352,0.7359,0.73457,0.73459,0.000160000000000049,0.000160000000000049,0.000160000000000049,-0.0006099999999999994,0.0007599999999999829
632,632,AUDUSD,H1,2021-08-09 11:00:00,2021-08-09T11:00:00,4042,0.73459,0.73463,0.73353,0.73421,0.73459,0.73463,0.73353,0.73421,0.73459,0.73463,0.73353,0.73421,2.0000000000020002e-05,2.0000000000020002e-05,2.0000000000020002e-05,-0.00037999999999993594,0.0009099999999999664
633,633,AUDUSD,H1,2021-08-09 12:00:00,2021-08-09T12:00:00,3176,0.73421,0.73493,0.73392,0.73475,0.73421,0.73493,0.73392,0.73475,0.73421,0.73493,0.73392,0.73475,0.0007599999999999829,0.0007599999999999829,0.0007599999999999829,0.0005399999999999849,0.00038000000000004697
634,634,AUDUSD,H1,2021-08-09 13:00:00,2021-08-09T13:00:00,2418,0.73475,0.73491,0.73387,0.73423,0.73475,0.73491,0.73387,0.73423,0.73475,0.73491,0.73387,0.73423,0.0009099999999999664,0.0009099999999999664,0.0009099999999999664,-0.0005199999999999649,-0.0018099999999999783
635,635,AUDUSD,H1,2021-08-09 14:00:00,2021-08-09T14:00:00,2811,0.73423,0.73574,0.73423,0.73551,0.73423,0.73574,0.73423,0.73551,0.73423,0.73574,0.73423,0.73551,0.00038000000000004697,0.00038000000000004697,0.00038000000000004697,0.0012799999999999478,-0.0019900000000000473
636,636,AUDUSD,H1,2021-08-09 15:00:00,2021-08-09T15:00:00,3858,0.73551,0.73562,0.73467,0.73514,0.73551,0.73562,0.73467,0.73514,0.73551,0.73562,0.73467,0.73514,-0.0018099999999999783,-0.0018099999999999783,-0.0018099999999999783,-0.00036999999999998145,0.00013999999999991797
637,637,AUDUSD,H1,2021-08-09 16:00:00,2021-08-09T16:00:00,6392,0.73514,0.73634,0.73512,0.73589,0.73514,0.73634,0.73512,0.73589,0.73514,0.73634,0.73512,0.73589,-0.0019900000000000473,-0.0019900000000000473,-0.0019900000000000473,0.0007500000000000284,-0.0004999999999999449
638,638,AUDUSD,H1,2021-08-09 17:00:00,2021-08-09T17:00:00,6227,0.7359,0.73604,0.73323,0.73333,0.7359,0.73604,0.73323,0.73333,0.7359,0.73604,0.73323,0.73333,0.00013999999999991797,0.00013999999999991797,0.00013999999999991797,-0.002569999999999961,-1.999999999990898e-05
639,639,AUDUSD,H1,2021-08-09 18:00:00,2021-08-09T18:00:00,3576,0.73333,0.73434,0.73317,0.7339,0.73333,0.73434,0.73317,0.7339,0.73333,0.73434,0.73317,0.7339,-0.0004999999999999449,-0.0004999999999999449,-0.0004999999999999449,0.0005699999999999594,-0.0005100000000000104
640,640,AUDUSD,H1,2021-08-09 19:00:00,2021-08-09T19:00:00,1767,0.7339,0.73395,0.73312,0.73347,0.7339,0.73395,0.73312,0.73347,0.7339,0.73395,0.73312,0.73347,-1.999999999990898e-05,-1.999999999990898e-05,-1.999999999990898e-05,-0.00043000000000004146,-0.0005800000000000249
641,641,AUDUSD,H1,2021-08-09 20:00:00,2021-08-09T20:00:00,1234,0.73347,0.73369,0.73295,0.7334,0.73347,0.73369,0.73295,0.7334,0.73347,0.73369,0.73295,0.7334,-0.0005100000000000104,-0.0005100000000000104,-0.0005100000000000104,-6.999999999990347e-05,0.0
642,642,AUDUSD,H1,2021-08-09 21:00:00,2021-08-09T21:00:00,1480,0.7334,0.73408,0.73338,0.73345,0.7334,0.73408,0.73338,0.73345,0.7334,0.73408,0.73338,0.73345,-0.0005800000000000249,-0.0005800000000000249,-0.0005800000000000249,4.999999999999449e-05,0.00012000000000000899
643,643,AUDUSD,H1,2021-08-09 22:00:00,2021-08-09T22:00:00,1670,0.73346,0.7336,0.73289,0.73289,0.73346,0.7336,0.73289,0.73289,0.73346,0.7336,0.73289,0.73289,0.0,0.0,0.0,-0.0005699999999999594,3.999999999992898e-05
644,644,AUDUSD,H1,2021-08-09 23:00:00,2021-08-09T23:00:00,871,0.73289,0.73308,0.73273,0.73287,0.73289,0.73308,0.73273,0.73287,0.73289,0.73308,0.73273,0.73287,0.00012000000000000899,0.00012000000000000899,0.00012000000000000899,-2.0000000000020002e-05,0.00026999999999999247
645,645,AUDUSD,H1,2021-08-10 00:00:00,2021-08-10T00:00:00,153,0.73287,0.73301,0.73275,0.73289,0.73287,0.73301,0.73275,0.73289,0.73287,0.73301,0.73275,0.73289,3.999999999992898e-05,3.999999999992898e-05,3.999999999992898e-05,2.0000000000020002e-05,-0.0012199999999999989
646,646,AUDUSD,H1,2021-08-10 01:00:00,2021-08-10T01:00:00,599,0.73289,0.73319,0.73276,0.73299,0.73289,0.73319,0.73276,0.73299,0.73289,0.73319,0.73276,0.73299,0.00026999999999999247,0.00026999999999999247,0.00026999999999999247,9.999999999998899e-05,-0.0007900000000000684
647,647,AUDUSD,H1,2021-08-10 02:00:00,2021-08-10T02:00:00,930,0.73299,0.73313,0.73279,0.73293,0.73299,0.73313,0.73279,0.73293,0.73299,0.73313,0.73279,0.73293,-0.0012199999999999989,-0.0012199999999999989,-0.0012199999999999989,-6.0000000000060005e-05,0.0005899999999999794
648,648,AUDUSD,H1,2021-08-10 03:00:00,2021-08-10T03:00:00,1905,0.73293,0.73334,0.73252,0.73326,0.73293,0.73334,0.73252,0.73326,0.73293,0.73334,0.73252,0.73326,-0.0007900000000000684,-0.0007900000000000684,-0.0007900000000000684,0.0003300000000000525,-0.00023999999999990695
649,649,AUDUSD,H1,2021-08-10 04:00:00,2021-08-10T04:00:00,3616,0.73326,0.73339,0.73158,0.73171,0.73326,0.73339,0.73158,0.73171,0.73326,0.73339,0.73158,0.73171,0.0005899999999999794,0.0005899999999999794,0.0005899999999999794,-0.0015500000000000513,0.0005900000000000905
650,650,AUDUSD,H1,2021-08-10 05:00:00,2021-08-10T05:00:00,2661,0.73171,0.73255,0.73155,0.73247,0.73171,0.73255,0.73155,0.73247,0.73171,0.73255,0.73155,0.73247,-0.00023999999999990695,-0.00023999999999990695,-0.00023999999999990695,0.0007599999999999829,0.0011999999999999789
651,651,AUDUSD,H1,2021-08-10 06:00:00,2021-08-10T06:00:00,1648,0.73247,0.73264,0.73228,0.7323,0.73247,0.73264,0.73228,0.7323,0.73247,0.73264,0.73228,0.7323,0.0005900000000000905,0.0005900000000000905,0.0005900000000000905,-0.00017000000000000348,0.0005799999999999139
652,652,AUDUSD,H1,2021-08-10 07:00:00,2021-08-10T07:00:00,1222,0.73229,0.73245,0.73193,0.73223,0.73229,0.73245,0.73193,0.73223,0.73229,0.73245,0.73193,0.73223,0.0011999999999999789,0.0011999999999999789,0.0011999999999999789,-5.999999999994898e-05,0.00022999999999995246
653,653,AUDUSD,H1,2021-08-10 08:00:00,2021-08-10T08:00:00,1854,0.73223,0.73322,0.73218,0.73289,0.73223,0.73322,0.73218,0.73289,0.73223,0.73322,0.73218,0.73289,0.0005799999999999139,0.0005799999999999139,0.0005799999999999139,0.0006599999999999939,-0.00032999999999994145
654,654,AUDUSD,H1,2021-08-10 09:00:00,2021-08-10T09:00:00,2894,0.73289,0.73363,0.73244,0.73343,0.73289,0.73363,0.73244,0.73343,0.73289,0.73363,0.73244,0.73343,0.00022999999999995246,0.00022999999999995246,0.00022999999999995246,0.0005399999999999849,0.00031999999999998696
655,655,AUDUSD,H1,2021-08-10 10:00:00,2021-08-10T10:00:00,4403,0.73343,0.73434,0.73315,0.73347,0.73343,0.73434,0.73315,0.73347,0.73343,0.73434,0.73315,0.73347,-0.00032999999999994145,-0.00032999999999994145,-0.00032999999999994145,3.999999999992898e-05,0.0015699999999999603
656,656,AUDUSD,H1,2021-08-10 11:00:00,2021-08-10T11:00:00,2694,0.73347,0.73401,0.73305,0.73366,0.73347,0.73401,0.73305,0.73366,0.73347,0.73401,0.73305,0.73366,0.00031999999999998696,0.00031999999999998696,0.00031999999999998696,0.00019000000000002348,-9.999999999998899e-05
657,657,AUDUSD,H1,2021-08-10 12:00:00,2021-08-10T12:00:00,2554,0.73366,0.73388,0.73282,0.73314,0.73366,0.73388,0.73282,0.73314,0.73366,0.73388,0.73282,0.73314,0.0015699999999999603,0.0015699999999999603,0.0015699999999999603,-0.0005199999999999649,-0.0009099999999999664
658,658,AUDUSD,H1,2021-08-10 13:00:00,2021-08-10T13:00:00,2331,0.73314,0.73406,0.73272,0.73398,0.73314,0.73406,0.73272,0.73398,0.73314,0.73406,0.73272,0.73398,-9.999999999998899e-05,-9.999999999998899e-05,-9.999999999998899e-05,0.0008399999999999519,0.0007400000000000739
659,659,AUDUSD,H1,2021-08-10 14:00:00,2021-08-10T14:00:00,2228,0.73398,0.73478,0.7338,0.73471,0.73398,0.73478,0.7338,0.73471,0.73398,0.73478,0.7338,0.73471,-0.0009099999999999664,-0.0009099999999999664,-0.0009099999999999664,0.0007300000000000084,0.0007000000000000339
660,660,AUDUSD,H1,2021-08-10 15:00:00,2021-08-10T15:00:00,3500,0.73471,0.73476,0.73346,0.73388,0.73471,0.73476,0.73346,0.73388,0.73471,0.73476,0.73346,0.73388,0.0007400000000000739,0.0007400000000000739,0.0007400000000000739,-0.0008299999999999974,-4.0000000000040004e-05
661,661,AUDUSD,H1,2021-08-10 16:00:00,2021-08-10T16:00:00,4817,0.73388,0.7343,0.73324,0.7338,0.73388,0.7343,0.73324,0.7338,0.73388,0.7343,0.73324,0.7338,0.0007000000000000339,0.0007000000000000339,0.0007000000000000339,-7.999999999996898e-05,0.00019999999999997797
662,662,AUDUSD,H1,2021-08-10 17:00:00,2021-08-10T17:00:00,6773,0.7338,0.73555,0.73364,0.73462,0.7338,0.73555,0.73364,0.73462,0.7338,0.73555,0.73364,0.73462,-4.0000000000040004e-05,-4.0000000000040004e-05,-4.0000000000040004e-05,0.0008200000000000429,0.00032999999999994145
663,663,AUDUSD,H1,2021-08-10 18:00:00,2021-08-10T18:00:00,2537,0.73462,0.73473,0.73397,0.7345,0.73462,0.73473,0.73397,0.7345,0.73462,0.73473,0.73397,0.7345,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,-0.00012000000000000899,0.00017999999999995797
664,664,AUDUSD,H1,2021-08-10 19:00:00,2021-08-10T19:00:00,1712,0.73449,0.73496,0.7341,0.73458,0.73449,0.73496,0.7341,0.73458,0.73449,0.73496,0.7341,0.73458,0.00032999999999994145,0.00032999999999994145,0.00032999999999994145,9.00000000000345e-05,-0.00034000000000000696
665,665,AUDUSD,H1,2021-08-10 20:00:00,2021-08-10T20:00:00,1332,0.73458,0.73482,0.73442,0.7347,0.73458,0.73482,0.73442,0.7347,0.73458,0.73482,0.73442,0.7347,0.00017999999999995797,0.00017999999999995797,0.00017999999999995797,0.00012000000000000899,-0.0005100000000000104
666,666,AUDUSD,H1,2021-08-10 21:00:00,2021-08-10T21:00:00,1362,0.7347,0.73506,0.73456,0.73491,0.7347,0.73506,0.73456,0.73491,0.7347,0.73506,0.73456,0.73491,-0.00034000000000000696,-0.00034000000000000696,-0.00034000000000000696,0.00020999999999993246,0.00024000000000001798
667,667,AUDUSD,H1,2021-08-10 22:00:00,2021-08-10T22:00:00,1633,0.7349,0.73494,0.73462,0.73488,0.7349,0.73494,0.73462,0.73488,0.7349,0.73494,0.73462,0.73488,-0.0005100000000000104,-0.0005100000000000104,-0.0005100000000000104,-2.0000000000020002e-05,-5.999999999994898e-05
668,668,AUDUSD,H1,2021-08-10 23:00:00,2021-08-10T23:00:00,809,0.73487,0.73488,0.73456,0.73457,0.73487,0.73488,0.73456,0.73457,0.73487,0.73488,0.73456,0.73457,0.00024000000000001798,0.00024000000000001798,0.00024000000000001798,-0.000300000000000078,-0.0007899999999999574
669,669,AUDUSD,H1,2021-08-11 00:00:00,2021-08-11T00:00:00,103,0.73457,0.73478,0.73399,0.73437,0.73457,0.73478,0.73399,0.73437,0.73457,0.73478,0.73399,0.73437,-5.999999999994898e-05,-5.999999999994898e-05,-5.999999999994898e-05,-0.00019999999999997797,0.0
